ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1762276938.797859,Crq26t31vAlMSOL6L5,192.168.1.60,0,224.0.0.2,0,unknown_transport,-,-,-,-,OTH,T,T,0,-,1,32,0,0,-,2
1762276905.644093,CukcqW2fZZnvH4Upbf,fe80::6f4:d8ff:fe39:127a,143,ff02::16,0,icmp,-,33.761811,220,0,OTH,T,F,0,-,10,780,0,0,-,58
1762277003.077545,CyvsVW34acS7U6K0ah,192.168.1.226,43320,54.162.87.22,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762276705.205738,Cx1LH41bKgREVgsA9h,10.249.37.13,59238,17.57.144.87,5223,tcp,-,0.001321,108,0,OTH,T,F,0,DTT,14,1248,0,0,-,6
1762276705.257830,C0xMJ33HIPH9YrAWF7,10.249.37.13,59347,17.248.195.72,443,tcp,-,0.000099,39,0,OTH,T,F,0,DT,4,364,0,0,-,6
1762276705.243116,C5yT8K2LMuHcbbvC4k,10.249.37.13,59348,17.248.195.72,443,tcp,-,0.034609,959,0,OTH,T,F,0,DT,10,7958,0,0,-,6
1762276946.048265,CPedtttJiRKsfvOe9,192.168.1.226,32840,142.250.114.94,443,udp,-,0.043541,0,4503,SHR,T,F,0,Cd,0,0,10,4783,-,17
1762277006.064414,C7GxET2WGQu56dNXj6,192.168.1.226,45822,38.94.152.203,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762276989.574238,CPQ3Vs2szDrBfzMl3l,192.168.1.70,5353,224.0.0.251,5353,udp,dns,4.452562,1705,0,S0,T,T,0,D,7,1901,0,0,-,17
1762276989.574439,CNO4Oz18HWh0WvcKRi,fe80::2e56:dcff:fed5:a6b0,5353,ff02::fb,5353,udp,dns,4.452508,1577,0,S0,T,F,0,D,7,1913,0,0,-,17
1762277009.837587,CgLyjK1agHx3sC9aKk,192.168.1.226,35030,13.107.213.57,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762276999.922053,CExPd8xxlv2tvrpmd,192.168.1.226,43524,192.168.1.1,53,udp,dns,0.017570,0,188,SHR,T,T,0,Cd,0,0,1,216,-,17
1762276999.922116,C08zab3GY7I1WjDtq7,192.168.1.226,44947,192.168.1.1,53,udp,dns,0.022122,0,226,SHR,T,T,0,Cd,0,0,1,254,-,17
1762276999.944384,CeGdtk4ux2h7W0GKK8,192.168.1.226,37382,192.168.1.1,53,udp,dns,0.013455,0,142,SHR,T,T,0,Cd,0,0,1,170,-,17
1762277003.054828,CJ5Ag12ZChFtYAbOM8,192.168.1.226,51319,192.168.1.1,53,udp,dns,0.017371,0,206,SHR,T,T,0,Cd,0,0,1,234,-,17
1762277003.054901,CnplyF2c2BhesnzXU6,192.168.1.226,49461,192.168.1.1,53,udp,dns,0.017390,0,163,SHR,T,T,0,Cd,0,0,1,191,-,17
1762277003.072444,CBGHko19UbOILOcJk2,192.168.1.226,58417,192.168.1.1,53,udp,dns,0.018859,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
1762277006.048284,CkyVbb1wvJqCNHJkn7,192.168.1.226,60113,192.168.1.1,53,udp,dns,0.010824,0,81,SHR,T,T,0,Cd,0,0,1,109,-,17
1762277006.048348,CzWbPv1QuRIP3wgnHk,192.168.1.226,39627,192.168.1.1,53,udp,dns,0.010856,0,147,SHR,T,T,0,Cd,0,0,1,175,-,17
1762277006.059289,Choyh24xhZDhdFHmZ9,192.168.1.226,36212,192.168.1.1,53,udp,dns,0.015691,0,130,SHR,T,T,0,Cd,0,0,1,158,-,17
1762277009.812321,CWM0zD2sMaJsDnJ55h,192.168.1.226,55163,192.168.1.1,53,udp,dns,0.019875,0,217,SHR,T,T,0,Cd,0,0,1,245,-,17
1762277009.812385,C5jnx843OOCacZHVI3,192.168.1.226,56481,192.168.1.1,53,udp,dns,0.014293,0,231,SHR,T,T,0,Cd,0,0,1,259,-,17
1762277009.826840,C4F9aq1fWYxpIikgNe,192.168.1.226,47145,192.168.1.1,53,udp,dns,0.012664,0,132,SHR,T,T,0,Cd,0,0,1,160,-,17
1762277006.123055,CagLGu2aLI97IpT3nf,192.168.1.226,45822,38.94.152.203,443,tcp,-,10.757897,0,7807,SHR,T,F,0,^hCadCf,0,0,19,8803,-,6
1762277014.770657,CLaHeb4m1rAG2tYyq7,fe80::2e56:dcff:fed5:a6b0,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,93,0,0,-,17
1762277014.770729,CT0Qgk2s1ZStAmPD6k,192.168.1.70,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,T,0,D,1,73,0,0,-,17
1762277016.576338,CbmBNif17S5wTTTbj,192.168.1.226,50110,192.168.1.1,53,udp,dns,0.021054,0,72,SHR,T,T,0,Cd,0,0,1,100,-,17
1762277016.576400,CC0Kp63TBB4QkAOYAd,192.168.1.226,53094,192.168.1.1,53,udp,dns,0.020993,0,113,SHR,T,T,0,Cd,0,0,1,141,-,17
1762276990.595795,CvsJHK17u7leFzXlZ,192.168.1.70,137,192.168.1.255,137,udp,dns,23.044026,4208,0,S0,T,T,0,D,64,6000,0,0,-,17
1762276984.069683,CSLVoP3Y69fC8UHmii,192.168.1.226,58577,142.250.114.95,443,udp,-,0.082609,0,6679,SHR,T,F,0,CdC,0,0,17,7155,-,17
1762276984.060011,CMP1ss36ZYH42XvET7,192.168.1.226,38054,142.250.113.101,443,udp,-,0.110663,0,5492,SHR,T,F,0,CdC,0,0,14,5884,-,17
1762276977.048423,CL3z4U2MdPz7tbDU86,192.168.1.226,47977,142.250.114.94,443,udp,-,14.079951,0,4850,SHR,T,F,0,CdC,0,0,16,5298,-,17
1762276938.797725,ClQwY8g7isngRFGp4,fe80::6f4:d8ff:fe39:127a,133,ff02::2,134,icmp,-,56.159769,40,0,OTH,T,F,0,-,5,280,0,0,-,58
1762276995.837465,CBgnQT12nni8r88omc,192.168.1.226,51059,239.255.255.250,1900,udp,-,-,-,-,OTH,T,T,0,C,0,0,0,0,-,17
1762276995.919558,C4so9W3FWgvNAa7jaf,192.168.1.197,1900,192.168.1.226,51059,udp,-,2.970946,1352,0,S0,T,T,0,D,4,1464,0,0,-,17
1762276996.789310,CgClXC1t3E102fFj91,192.168.1.120,1900,192.168.1.226,51059,udp,-,2.122761,1120,0,S0,T,T,0,D,4,1232,0,0,-,17
1762276996.423156,CdyQll4w1whXHfmdA3,192.168.1.60,1900,192.168.1.226,51059,udp,-,2.818930,1284,0,S0,T,T,0,D,4,1396,0,0,-,17
1762276436.500963,CJxAzn1qfWQQOf2bQb,192.168.1.226,47318,172.64.148.235,443,tcp,-,624.554630,0,833,SHR,T,F,0,^dCaCf,0,0,69,4421,-,6
1762277069.070337,CUMlEw3e5tOxnPclDc,192.168.1.226,43976,104.18.32.47,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277069.832342,CrNsYE1fM06GZM9iGd,192.168.1.226,40436,104.18.39.21,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277060.186262,COiqLS3k0Upkb5s3w9,192.168.1.60,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,T,0,D,1,67,0,0,-,17
1762277060.186936,CZXqlp2WconVzWZSi5,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,87,0,0,-,17
1762277061.406364,CeZRva3yd3RPzJSlyf,192.168.1.226,54570,192.168.1.1,53,udp,dns,0.016984,0,181,SHR,T,T,0,Cd,0,0,1,209,-,17
1762277061.406438,CpvWYu2eVJPMHeGBSa,192.168.1.226,36159,192.168.1.1,53,udp,dns,0.022478,0,226,SHR,T,T,0,Cd,0,0,1,254,-,17
1762277061.429041,CKBvOflaDe8nYbbU7,192.168.1.226,40923,192.168.1.1,53,udp,dns,0.018436,0,142,SHR,T,T,0,Cd,0,0,1,170,-,17
1762276990.468930,CdvIgw2Iq3b1tKJr7l,192.168.1.25,138,192.168.1.255,138,udp,-,23.170988,2315,0,S0,T,T,0,D,11,2623,0,0,-,17
1762276990.468955,CzeGVY2BebODvxdg5k,192.168.1.70,138,192.168.1.255,138,udp,-,23.171019,2315,0,S0,T,T,0,D,11,2623,0,0,-,17
1762277016.597838,CeTraj1Guu56VAXGD6,192.168.1.226,50669,142.250.114.95,443,udp,-,0.059640,0,7065,SHR,T,F,0,CdC,0,0,13,7429,-,17
1762277067.048215,C83yI84Nv5ysN4weL9,192.168.1.226,40928,192.168.1.1,53,udp,dns,0.011926,0,60,SHR,T,T,0,Cd,0,0,1,88,-,17
1762277067.048279,CIjZXn3RWGPCt4cnok,192.168.1.226,54286,192.168.1.1,53,udp,dns,0.012164,0,101,SHR,T,T,0,Cd,0,0,1,129,-,17
1762277069.051222,CrvwNb2dFuVSftYpf9,192.168.1.226,56921,192.168.1.1,53,udp,dns,0.013836,0,72,SHR,T,T,0,Cd,0,0,1,100,-,17
1762277069.051283,CqNeq64ZKapNPIkELi,192.168.1.226,50250,192.168.1.1,53,udp,dns,0.020614,0,101,SHR,T,T,0,Cd,0,0,1,129,-,17
1762277069.818037,CbT8fp3sPKsQKzWKTh,192.168.1.226,40561,192.168.1.1,53,udp,dns,0.014153,0,75,SHR,T,T,0,Cd,0,0,1,103,-,17
1762277069.818102,CxK0m51I9DmK2qPPQj,192.168.1.226,57943,192.168.1.1,53,udp,dns,0.013710,0,204,SHR,T,T,0,Cd,0,0,1,232,-,17
1762277074.108521,CUsffl1L7BZWdljVm1,192.168.1.132,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,T,0,D,1,77,0,0,-,17
1762277074.109555,C3M7yO3XQWjZjWASKa,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,97,0,0,-,17
1762277079.654280,Cc1m0O2IpxC1vxbHJd,192.168.1.225,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,T,0,D,1,86,0,0,-,17
1762277079.655404,CPOUEO3nGMwACOfgOb,fe80::19:5b63:12d4:3f26,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,106,0,0,-,17
1762277084.639433,CYpfon4skMkInefDf7,192.168.1.226,34834,192.168.1.1,53,udp,dns,0.013473,0,394,SHR,T,T,0,Cd,0,0,1,422,-,17
1762277087.389345,CDyVNW1UScDNzb2EC8,192.168.1.60,5353,224.0.0.251,5353,udp,dns,0.001561,222,0,S0,T,T,0,D,2,278,0,0,-,17
1762277087.390044,C549gA2bd8UAYCPSbl,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,dns,0.001567,222,0,S0,T,F,0,D,2,318,0,0,-,17
1762277044.053151,Cju0pd5ExfBHGrmJe,192.168.1.226,39679,142.250.113.101,443,udp,-,0.138992,0,6344,SHR,T,F,0,CdC,0,0,17,6820,-,17
1762277009.854458,CkEaNe25vTAHN1WK3l,192.168.1.226,35030,13.107.213.57,443,tcp,-,90.299842,0,62042,SHR,T,F,0,^hCadcCf,0,0,51,58910,-,6
1762277104.050947,Cuw7ld2qe531fnErZi,192.168.1.226,42248,192.168.1.1,53,udp,dns,0.016466,0,139,SHR,T,T,0,Cd,0,0,1,167,-,17
1762277104.051038,CBkAYmnKRi8iwso1d,192.168.1.226,34744,192.168.1.1,53,udp,dns,0.016143,0,168,SHR,T,T,0,Cd,0,0,1,196,-,17
1762277104.067318,Cb4oaUzuv5Ogs9wa4,192.168.1.226,46665,192.168.1.1,53,udp,dns,0.008884,0,114,SHR,T,T,0,Cd,0,0,1,142,-,17
1762277056.395249,Cs1KJi300tjXxiorFj,fe80::6f4:d8ff:fe39:127a,133,ff02::2,134,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,58
1762277123.072127,CrGz6R3e3sXXe31Iu9,192.168.1.226,37836,44.216.253.181,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277067.060874,CGgjFj3zvE4jiAwmc2,192.168.1.226,46041,142.250.113.94,443,udp,-,0.040209,0,4522,SHR,T,F,0,Cd,0,0,11,4830,-,17
1762277123.055237,CUb6gE3ICvXwUZWJuf,192.168.1.226,45080,192.168.1.1,53,udp,dns,0.011519,0,206,SHR,T,T,0,Cd,0,0,1,234,-,17
1762277123.055299,Cl3YvA2bofwVEosFgg,192.168.1.226,39694,192.168.1.1,53,udp,dns,0.011535,0,163,SHR,T,T,0,Cd,0,0,1,191,-,17
1762277123.067029,CHBx1lVEDDTgtNsw8,192.168.1.226,41337,192.168.1.1,53,udp,dns,0.018761,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
1762277125.388369,CMMZ9A27HBWJ14GCTj,192.168.1.226,55751,192.168.1.1,53,udp,dns,0.019291,0,181,SHR,T,T,0,Cd,0,0,1,209,-,17
1762277125.388439,Cco2pw3RmprLUGkWHk,192.168.1.226,38200,192.168.1.1,53,udp,dns,0.019919,0,229,SHR,T,T,0,Cd,0,0,1,257,-,17
1762277125.408475,CYTQRhjtW0Dl2H3Yh,192.168.1.226,60325,192.168.1.1,53,udp,dns,0.013445,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
1762277130.712430,CmfCl7E3980rjaDi5,192.168.1.226,42648,192.168.1.1,53,udp,dns,0.017082,0,76,SHR,T,T,0,Cd,0,0,1,104,-,17
1762277130.712493,ChVs5A4mjuFzRlGi19,192.168.1.226,43217,192.168.1.1,53,udp,dns,0.023054,0,110,SHR,T,T,0,Cd,0,0,1,138,-,17
1762277139.440816,C2Zkql3CxZfgoqceQl,192.168.1.120,5353,224.0.0.251,5353,udp,dns,0.000687,224,0,S0,T,T,0,D,2,280,0,0,-,17
1762277139.441134,C4FDZ62ycEciEzbHh9,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,dns,0.000581,224,0,S0,T,F,0,D,2,320,0,0,-,17
1762277155.467157,CMPMJK2UwDEG5Ybofg,192.168.1.226,58361,192.168.1.1,53,udp,dns,0.019003,0,56,SHR,T,T,0,Cd,0,0,1,84,-,17
1762277155.467227,CoRLCA4KqbYEqIUNbb,192.168.1.226,47903,192.168.1.1,53,udp,dns,0.019449,0,100,SHR,T,T,0,Cd,0,0,1,128,-,17
1762277098.048579,CJKNZH2Zh7KRre2jL6,192.168.1.226,60204,142.250.113.94,443,udp,-,14.077356,0,4815,SHR,T,F,0,CdC,0,0,14,5207,-,17
1762277174.647877,CPVYz012vYkZO0OhT7,192.168.1.226,53688,91.189.91.98,80,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277115.838437,CqCs8Z3dslnNOjGXSf,192.168.1.226,60114,239.255.255.250,1900,udp,-,-,-,-,OTH,T,T,0,C,0,0,0,0,-,17
1762277116.680391,CxfNh72lXenTP8Zao2,fe80::2e56:dcff:fed5:a6b0,133,ff02::2,134,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,58
1762277115.933157,CAmrDy2gQbmOKMNDtd,192.168.1.197,1900,192.168.1.226,60114,udp,-,2.969115,1352,0,S0,T,T,0,D,4,1464,0,0,-,17
1762277116.250002,Cjt9HW2RrSqZxTb49e,192.168.1.60,1900,192.168.1.226,60114,udp,-,2.662197,1284,0,S0,T,T,0,D,4,1396,0,0,-,17
1762277116.157634,C6kJBH39HtOT8Mi3N9,192.168.1.120,1900,192.168.1.226,60114,udp,-,3.349269,1120,0,S0,T,T,0,D,4,1232,0,0,-,17
1762277174.701378,CBVvpG4eSIfcCDBpJj,192.168.1.226,53688,91.189.91.98,80,tcp,-,0.367244,0,185,RSTRH,T,F,0,^hCdfr,0,0,4,389,-,6
1762277174.636676,Cc38TF4Fia9kFvygy7,192.168.1.226,52369,192.168.1.1,53,udp,dns,0.010774,0,250,SHR,T,T,0,Cd,0,0,1,278,-,17
1762277130.734994,CfRZjw4ct4g7FLGpeb,192.168.1.226,45266,142.250.113.95,443,udp,-,0.073057,0,4284,SHR,T,F,0,CdC,0,0,13,4648,-,17
1762277187.703286,C6SZFw4hqcCRdnSBQ6,192.168.1.226,58918,192.168.1.1,53,udp,dns,0.019518,0,184,SHR,T,T,0,Cd,0,0,1,212,-,17
1762277187.703355,C9O86r2f6AARsdxQ88,192.168.1.226,48681,192.168.1.1,53,udp,dns,0.020155,0,226,SHR,T,T,0,Cd,0,0,1,254,-,17
1762277187.723658,CYy0D72c2rFYFDnCYk,192.168.1.226,58502,192.168.1.1,53,udp,dns,0.011314,0,142,SHR,T,T,0,Cd,0,0,1,170,-,17
1762277188.048148,Cl1HOT1bBI82xCWAQe,192.168.1.226,33790,192.168.1.1,53,udp,dns,0.011083,0,101,SHR,T,T,0,Cd,0,0,1,129,-,17
1762277143.770215,CTwU1e40rjxWfK0BI5,192.168.1.25,138,192.168.1.255,138,udp,-,0.000046,449,0,S0,T,T,0,D,2,505,0,0,-,17
1762277143.770284,CmCu8829e6THJfnFcj,192.168.1.70,138,192.168.1.255,138,udp,-,0.000047,449,0,S0,T,T,0,D,2,505,0,0,-,17
1762277207.069991,C4Telm2OI8yG2A6Loh,192.168.1.226,34184,38.94.152.205,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277155.487147,CF131ejO1xZwg0a3c,192.168.1.226,60481,192.178.155.94,443,udp,-,0.257754,0,11389,SHR,T,F,0,CdC,0,0,14,11781,-,17
1762277196.484942,ChnLue2BHYcVWtSCx6,192.168.1.132,5353,224.0.0.251,5353,udp,dns,4.013408,205,0,S0,T,T,0,D,3,289,0,0,-,17
1762277196.485504,CdMf3CsIPCCB56xD2,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,dns,4.013878,205,0,S0,T,F,0,D,3,349,0,0,-,17
1762277207.048204,Cqnd1Z24xDEkrGv9e4,192.168.1.226,48337,192.168.1.1,53,udp,dns,0.016512,0,81,SHR,T,T,0,Cd,0,0,1,109,-,17
1762277207.048280,C4jprS81ND2sflMC1,192.168.1.226,49654,192.168.1.1,53,udp,dns,0.016864,0,147,SHR,T,T,0,Cd,0,0,1,175,-,17
1762277207.065236,CFo1L72axncDfMfk3b,192.168.1.226,58716,192.168.1.1,53,udp,dns,0.013908,0,130,SHR,T,T,0,Cd,0,0,1,158,-,17
1762277162.398831,CSSCtr4ziDWb79SDxd,1.1.168.192,9,224.0.0.1,10,icmp,-,-,-,-,OTH,F,T,0,-,1,36,0,0,-,1
1762277207.126623,Camxo92IMYVm0Z7B38,192.168.1.226,34184,38.94.152.205,443,tcp,-,10.864558,0,7807,SHR,T,F,0,^hCadCf,0,0,19,8803,-,6
1762277224.051073,C4aD8U15j1eOSS29ce,192.168.1.226,35907,192.168.1.1,53,udp,dns,0.019838,0,139,SHR,T,T,0,Cd,0,0,1,167,-,17
1762277224.051164,Ci2j9Xz8g4Ja8tr4k,192.168.1.226,36891,192.168.1.1,53,udp,dns,0.019988,0,168,SHR,T,T,0,Cd,0,0,1,196,-,17
1762277224.052510,Cp9eHJ2GjcLOS0ptt9,192.168.1.226,54389,192.168.1.1,53,udp,dns,0.019262,0,140,SHR,T,T,0,Cd,0,0,1,168,-,17
1762277224.052569,C60QKh3F328H45iN9f,192.168.1.226,36557,192.168.1.1,53,udp,dns,0.019405,0,94,SHR,T,T,0,Cd,0,0,1,122,-,17
1762277224.071265,C62ob84ltXICHyL991,192.168.1.226,54984,192.168.1.1,53,udp,dns,0.014117,0,114,SHR,T,T,0,Cd,0,0,1,142,-,17
1762277225.423859,CD3MS73Q4QaBJUt6y,192.168.1.132,5353,224.0.0.251,5353,udp,dns,0.879970,190,0,S0,T,T,0,D,2,246,0,0,-,17
1762277225.424333,C4Y7nWm9xPkKlNSX3,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,dns,0.879885,190,0,S0,T,F,0,D,2,286,0,0,-,17
1762277243.070440,CHTP5w2gM113DPs5Ie,192.168.1.226,34910,44.218.59.95,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277183.368033,CGqcb62KaJJFZJKSqj,fe80::6f4:d8ff:fe39:127a,133,ff02::2,134,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,58
1762277188.053552,CJXxZ11PvmH6CrLdt4,192.168.1.226,39151,142.250.113.94,443,udp,-,0.040232,0,5780,SHR,T,F,0,Cd,0,0,11,6088,-,17
1762277243.055270,Cg6Jhg1CtDd4YkdeP6,192.168.1.226,58677,192.168.1.1,53,udp,dns,0.009818,0,206,SHR,T,T,0,Cd,0,0,1,234,-,17
1762277243.055341,CG1LZd2fxnrd74Aqxb,192.168.1.226,53415,192.168.1.1,53,udp,dns,0.009859,0,163,SHR,T,T,0,Cd,0,0,1,191,-,17
1762277243.065339,CNQCQb1Nbj5F2Z2ne5,192.168.1.226,37008,192.168.1.1,53,udp,dns,0.012452,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
1762277250.843023,CBhH951jgAsPQj2pe5,192.168.1.226,42681,192.168.1.1,53,udp,dns,0.015919,0,184,SHR,T,T,0,Cd,0,0,1,212,-,17
1762277250.843091,CJhxaHEkpVtwYrb8,192.168.1.226,56931,192.168.1.1,53,udp,dns,0.015936,0,231,SHR,T,T,0,Cd,0,0,1,259,-,17
1762277250.859185,CKouNJ1LynoDJmYMQ8,192.168.1.226,52371,192.168.1.1,53,udp,dns,0.012607,0,147,SHR,T,T,0,Cd,0,0,1,175,-,17
1762277255.420274,CF8g6N3OQUp8Xz1PL8,192.168.1.60,5353,224.0.0.251,5353,udp,dns,0.000503,222,0,S0,T,T,0,D,2,278,0,0,-,17
1762277255.420447,CDPmcS3bT9GLdtMO49,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,dns,0.000467,222,0,S0,T,F,0,D,2,318,0,0,-,17
1762277250.618595,CExhlA4Fpk5ZrFqvR1,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,dns,13.033309,487,0,S0,T,F,0,D,6,775,0,0,-,17
1762277250.618450,CTgObz1sIJ8UNnU2F6,192.168.1.132,5353,224.0.0.251,5353,udp,dns,13.033176,609,0,S0,T,T,0,D,8,833,0,0,-,17
1762277224.072399,CT2JSLQ9ctwW5ey0j,192.168.1.226,55039,142.251.116.139,443,udp,-,0.105661,0,4566,SHR,T,F,0,CdC,0,0,10,4846,-,17
1762277225.422973,Cwm2uXx782jIlHZB3,fe80::4e8:9bca:678b:5c68,143,ff02::16,0,icmp,-,2.380127,40,0,OTH,T,F,0,-,2,152,0,0,-,58
1762277229.215881,CFt4NwVMgFszI8Jzi,192.168.1.226,60136,142.250.113.95,443,udp,-,0.177023,0,4422,SHR,T,F,0,CdC,0,0,16,4870,-,17
1762277219.048336,CCkEgG2cmt9JfpXFCg,192.168.1.226,43211,142.250.113.94,443,udp,-,14.080237,0,4882,SHR,T,F,0,CdC,0,0,17,5358,-,17
1762277235.839184,CkQKML1e3sB7EM7aO,192.168.1.226,60458,239.255.255.250,1900,udp,-,-,-,-,OTH,T,T,0,C,0,0,0,0,-,17
1762277235.945481,CLJk6w1sZPveAAdEMk,192.168.1.197,1900,192.168.1.226,60458,udp,-,2.969613,1352,0,S0,T,T,0,D,4,1464,0,0,-,17
1762277236.459558,CXLuLe2eZZCa5BOZSd,192.168.1.120,1900,192.168.1.226,60458,udp,-,2.838668,1120,0,S0,T,T,0,D,4,1232,0,0,-,17
1762277235.955143,C5r4fm1rIHKuK5DKEe,192.168.1.60,1900,192.168.1.226,60458,udp,-,3.643463,1284,0,S0,T,T,0,D,4,1396,0,0,-,17
1762277290.706506,C8OgMioaUTfl7xym4,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,155,0,0,-,17
1762277282.513123,CZ0blq2fXPMxCT6Q06,192.168.1.132,5353,224.0.0.251,5353,udp,dns,8.192227,229,0,S0,T,T,0,D,3,313,0,0,-,17
1762277243.115224,CZIdjk1xU7aJH0Oejh,192.168.1.226,34910,44.218.59.95,443,tcp,-,60.098000,1,4876,RSTO,T,F,0,^hCadCRfR,3,120,17,5768,-,6
1762277309.110607,CT3EE72D4yC576d782,192.168.1.226,46492,64.233.180.94,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277309.989078,CJZgwa2bpvL7ekhYsh,192.168.1.226,33386,13.107.246.57,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277250.626954,C2jhF84IHIUj7s6Tkd,192.168.1.132,0,224.0.0.2,0,unknown_transport,-,-,-,-,OTH,T,T,0,-,1,32,0,0,-,2
1762277307.507100,C8iKBj3vGgWJ2cnqD3,192.168.1.120,5353,224.0.0.251,5353,udp,dns,0.000868,224,0,S0,T,T,0,D,2,280,0,0,-,17
1762277307.507343,CJo1Uc1T2QHIwO7EOe,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,dns,0.001081,224,0,S0,T,F,0,D,2,320,0,0,-,17
1762277309.048122,C0koeI1aPSksZXxTLi,192.168.1.226,40318,192.168.1.1,53,udp,dns,0.012784,0,60,SHR,T,T,0,Cd,0,0,1,88,-,17
1762277309.048186,CnFljx34b0vUs9hU99,192.168.1.226,53468,192.168.1.1,53,udp,dns,0.020962,0,101,SHR,T,T,0,Cd,0,0,1,129,-,17
1762277309.090479,C19Eob1t0gxumrfNw3,192.168.1.226,59380,192.168.1.1,53,udp,dns,0.014074,0,95,SHR,T,T,0,Cd,0,0,1,123,-,17
1762277309.090553,CIlLSe49Q9tPusvhy2,192.168.1.226,59078,192.168.1.1,53,udp,dns,0.014325,0,136,SHR,T,T,0,Cd,0,0,1,164,-,17
1762277309.104982,CQiotN2LX7dh1FO3Ud,192.168.1.226,50172,192.168.1.1,53,udp,dns,0.012558,0,114,SHR,T,T,0,Cd,0,0,1,142,-,17
1762277309.959563,CTpv224rPPJfSBF1L2,192.168.1.226,40165,192.168.1.1,53,udp,dns,0.024123,0,217,SHR,T,T,0,Cd,0,0,1,245,-,17
1762277309.959628,CTO6kX17Pz1Otq9jwg,192.168.1.226,56246,192.168.1.1,53,udp,dns,0.025149,0,231,SHR,T,T,0,Cd,0,0,1,259,-,17
1762277309.984957,CUsU0u4I8nqDE3Ect1,192.168.1.226,52002,192.168.1.1,53,udp,dns,0.017588,0,118,SHR,T,T,0,Cd,0,0,1,146,-,17
1762277311.286873,C7bCXo2H2C77p04LF2,192.168.1.226,39270,192.168.1.1,53,udp,dns,0.018319,0,185,SHR,T,T,0,Cd,0,0,1,213,-,17
1762277311.286953,CQQb6q3iLtHinM62e2,192.168.1.226,50913,192.168.1.1,53,udp,dns,0.017979,0,230,SHR,T,T,0,Cd,0,0,1,258,-,17
1762277311.305073,CjwxDJ3qOKWfboFrtg,192.168.1.226,56949,192.168.1.1,53,udp,dns,0.011947,0,146,SHR,T,T,0,Cd,0,0,1,174,-,17
1762277313.513338,CUX56mNcuPWQFHog6,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.001604,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277284.053244,CjtGNn30GNjPiDjXFi,192.168.1.226,58693,142.251.116.139,443,udp,-,0.106599,0,4860,SHR,T,F,0,CdC,0,0,14,5252,-,17
1762277344.050565,CEnCSY3qYsKfZodr63,192.168.1.226,57623,192.168.1.1,53,udp,dns,0.017092,0,139,SHR,T,T,0,Cd,0,0,1,167,-,17
1762277344.050654,C2xzLh2xxtdWZ9eB0e,192.168.1.226,45238,192.168.1.1,53,udp,dns,0.023008,0,168,SHR,T,T,0,Cd,0,0,1,196,-,17
